model,quantization,language,problem,pass
codellama-7b,16bit,java,HumanEval_138_is_equal_to_sum_even,0
codellama-7b,16bit,java,HumanEval_138_is_equal_to_sum_even,0
codellama-7b,16bit,java,HumanEval_138_is_equal_to_sum_even,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_1_separate_paren_groups,0
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_51_remove_vowels,1
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_37_sort_even,0
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_48_is_palindrome,1
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_82_prime_length,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,0
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_149_sorted_list_sum,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_61_correct_bracketing,1
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_26_remove_duplicates,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,1
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,1
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,1
codellama-7b,16bit,java,HumanEval_76_is_simple_power,1
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_76_is_simple_power,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_91_is_bored,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_131_digits,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_20_find_closest_elements,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_101_words_string,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,1
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_123_get_odd_collatz,0
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_13_greatest_common_divisor,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_34_unique,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,0
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_52_below_threshold,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_21_rescale_to_unit,1
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,1
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_110_exchange,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_90_next_smallest,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,1
codellama-7b,16bit,java,HumanEval_6_parse_nested_parens,0
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_2_truncate_number,1
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_119_match_parens,0
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
